fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.7870982790761686,0.6195237009246661,4.091168446053148e-07,0.7090709301633051,0.5678485938930851,0.139241605603505,29,
1,0.7845156827006118,0.615464856403207,4.735250138351468e-07,0.698341181473648,0.5538303987675995,0.13983315152355014,29,
2,0.7817717468175254,0.611167064122125,5.519162550559529e-07,0.6918359385826394,0.5498051602938211,0.14113594958470901,29,
3,0.7837668799181974,0.614290522056706,4.938475569246838e-07,0.7009557092853033,0.5551172874464183,0.14072795676379524,29,
4,0.7842317843038032,0.6150194915123269,4.811389899274389e-07,0.698341181473648,0.5538303987675995,0.14053398705978334,29,
