fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.883421,0.741316,0.0,0.87769,0.70942,0.114991,0.224076,632.0
1,,0.757724,0.482385,0.0,0.713194,0.533924,0.223402,0.329913,522.0
2,,0.786733,0.54641,0.0,0.735445,0.556329,0.183198,0.29185,335.0
3,,0.711796,0.361884,0.0,0.706336,0.52824,0.266768,0.353281,567.0
4,,0.719412,0.322393,0.0,0.709678,0.526595,0.317164,0.415106,572.0
Mean,,0.7718172,0.49087759999999997,0.0,0.7484686,0.5709015999999999,0.2211046,0.3228452,525.6
