fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.937667,0.851517,0.0,0.94048,0.7932,0.149118,0.295861,672.0
1,,0.78051,0.50665,0.0,0.793368,0.59598,0.516977,0.576615,557.0
2,,0.83655,0.617932,0.0,0.849593,0.655687,0.380053,0.48535,665.0
3,,0.784819,0.508921,0.0,0.806505,0.6093,0.451219,0.548143,533.0
4,,0.722795,0.298772,0.0,0.738145,0.553759,0.742567,0.698753,285.0
Mean,,0.8124682,0.5567584,0.0,0.8256182000000001,0.6415852,0.44798679999999996,0.5209444,542.4
