fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.567301,0.20784,2.6e-05,0.638524,0.448992,0.040684,0.141325,48.0
1,,0.605523,0.191793,1e-05,0.666887,0.469707,0.045584,0.160051,45.0
2,,0.606244,0.270376,3e-06,0.613343,0.417387,0.038024,0.142562,50.0
3,,0.464483,-0.021455,0.000882,0.414903,0.289565,0.057008,0.210425,48.0
4,,0.683427,0.353739,0.0,0.684838,0.505721,0.027752,0.130555,45.0
Mean,,0.5853956,0.20045860000000001,0.00018419999999999998,0.603699,0.42627439999999994,0.041810400000000005,0.15698359999999997,47.2
