fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.418196,0.127522,0.00134,0.450506,0.320859,0.001396,0.028917,56.0
1,,0.242179,0.052677,0.072129,0.170713,0.1444,0.001159,0.028521,56.0
2,,0.35149,0.094218,0.009155,0.389545,0.281088,0.00139,0.027952,54.0
3,,0.277692,-0.009991,0.042049,0.206287,0.150595,0.001675,0.035221,54.0
4,,0.308947,0.052745,0.016313,0.389156,0.282557,0.00161,0.032427,60.0
Mean,,0.3197008,0.06343420000000001,0.0281972,0.3212414,0.23589980000000002,0.001446,0.030607600000000002,56.0
