fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.469119,0.167793,0.007763,0.289892,0.242997,0.003053,0.034714,31.0
1,,0.521444,0.182097,0.004433,0.268809,0.210596,0.004824,0.0411,28.0
2,,0.561969,0.208281,0.00346,0.432548,0.341299,0.005552,0.040626,25.0
3,,0.501231,0.192593,0.005608,0.445191,0.361584,0.004993,0.057438,29.0
4,,0.532461,0.122666,0.004248,0.438434,0.34915,0.003407,0.035381,27.0
Mean,,0.5172448000000001,0.17468599999999998,0.0051024,0.37497480000000005,0.30112520000000004,0.0043658,0.041851799999999995,28.0
