fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.738377,-0.015234,3.8e-05,0.925773,0.77504,0.018966,0.111104,24.0
1,,0.784071,-0.010168,6e-06,0.910926,0.752896,0.022788,0.122407,24.0
2,,0.929116,0.330384,0.0,0.937753,0.849981,0.017,0.102983,16.0
3,,0.708897,0.141965,0.000105,0.937098,0.8112,0.018195,0.110748,24.0
4,,0.815805,0.11633,1e-06,0.915293,0.767658,0.020033,0.114386,24.0
Mean,,0.7952532,0.1126554,2.9999999999999997e-05,0.9253686,0.791355,0.0193964,0.1123256,22.4
