fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.915986,0.337035,0.0,0.856754,0.720308,0.024281,0.098658,24.0
1,,0.933781,0.36696,0.0,0.897715,0.755368,0.027949,0.107545,24.0
2,,0.987186,0.61265,0.0,0.902306,0.821923,0.01192,0.067402,16.0
3,,0.929823,0.448236,0.0,0.88528,0.765917,0.022998,0.10165,24.0
4,,0.932342,0.446305,0.0,0.876142,0.725153,0.024448,0.099976,24.0
Mean,,0.9398235999999999,0.4422372,0.0,0.8836394000000001,0.7577338,0.0223192,0.0950462,22.4
