epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,1,,,0.509949266910553,0.5646923184394836,0.3188774287700653
0,1,0.3705099821090698,,,,
1,3,,,0.2914635241031647,0.33424460887908936,0.11171946674585342
1,3,0.29179319739341736,,,,
2,5,,,0.2083604633808136,0.26015517115592957,0.067680723965168
2,5,0.35282132029533386,,,,
3,7,,,0.3214556872844696,0.3833926022052765,0.14698989689350128
3,7,0.07580281794071198,,,,
4,9,,,0.3588531017303467,0.42240405082702637,0.17842519283294678
4,9,0.15329210460186005,,,,
5,11,,,0.33203065395355225,0.3980552852153778,0.1584480106830597
5,11,0.17592424154281616,,,,
6,13,,,0.2712661623954773,0.3462669253349304,0.11990078538656235
6,13,0.15065298974514008,,,,
7,15,,,0.2548651695251465,0.31650757789611816,0.10017704218626022
7,15,0.1129981130361557,,,,
8,17,,,0.21862250566482544,0.26172876358032227,0.06850194185972214
8,17,0.0943908840417862,,,,
9,19,,,0.195512056350708,0.2389899343252182,0.05711619183421135
9,19,0.06795817613601685,,,,
10,21,,,0.2133377194404602,0.26958316564559937,0.07267508655786514
10,21,0.05960049852728844,,,,
11,23,,,0.2047424614429474,0.25756359100341797,0.06633900851011276
11,23,0.07357394695281982,,,,
12,25,,,0.19211946427822113,0.2331777811050415,0.05437187850475311
12,25,0.06180267408490181,,,,
13,27,,,0.1934148222208023,0.23142100870609283,0.0535556860268116
13,27,0.055972568690776825,,,,
14,29,,,0.19894301891326904,0.23683522641658783,0.05609092116355896
14,29,0.05538301542401314,,,,
15,31,,,0.1976548284292221,0.23433144390583038,0.05491122603416443
15,31,0.05937417969107628,,,,
16,33,,,0.19524700939655304,0.2302568256855011,0.05301820859313011
16,33,0.05481938645243645,,,,
17,35,,,0.19266098737716675,0.22719964385032654,0.05161966755986214
17,35,0.05323432385921478,,,,
18,37,,,0.18713364005088806,0.2241435945034027,0.05024035647511482
18,37,0.05253457650542259,,,,
19,39,,,0.18204142153263092,0.22320662438869476,0.04982119798660278
19,39,0.052131347358226776,,,,
20,41,,,0.17926305532455444,0.22296905517578125,0.04971519857645035
20,41,0.04929494112730026,,,,
21,43,,,0.178463876247406,0.221288800239563,0.048968736082315445
21,43,0.05252403765916824,,,,
22,45,,,0.1797732710838318,0.2188439667224884,0.04789268225431442
22,45,0.04992247000336647,,,,
23,47,,,0.18149477243423462,0.2177443504333496,0.047412604093551636
23,47,0.04828204959630966,,,,
24,49,,0.05125761404633522,,,
24,49,,,0.18168047070503235,0.21692544221878052,0.0470566488802433
24,49,0.047818705439567566,,,,
25,51,,,0.18135719001293182,0.21604271233081818,0.0466744489967823
25,51,0.04790247604250908,,,,
26,53,,,0.17931272089481354,0.21451982855796814,0.04601875692605972
26,53,0.0481036901473999,,,,
27,55,,,0.17675279080867767,0.21288815140724182,0.04532136395573616
27,55,0.04617259278893471,,,,
28,57,,,0.17467428743839264,0.21099668741226196,0.04451960325241089
28,57,0.04627028852701187,,,,
29,59,,,0.1729186326265335,0.20967908203601837,0.04396531730890274
29,59,0.04452318325638771,,,,
30,61,,,0.17089958488941193,0.2084638774394989,0.043457187712192535
30,61,0.0458100251853466,,,,
31,63,,,0.16878217458724976,0.20726807415485382,0.04296005517244339
31,63,0.0418698713183403,,,,
32,65,,,0.16803571581840515,0.20609663426876068,0.04247581958770752
32,65,0.044316209852695465,,,,
33,67,,,0.16784973442554474,0.20458360016345978,0.04185444489121437
33,67,0.042622167617082596,,,,
34,69,,,0.16845403611660004,0.20356197655200958,0.041437480598688126
34,69,0.04311622679233551,,,,
35,71,,,0.16867180168628693,0.2027011513710022,0.04108775779604912
35,71,0.043212030082941055,,,,
36,73,,,0.16838470101356506,0.20179207623004913,0.04072004556655884
36,73,0.042330604046583176,,,,
37,75,,,0.1655273586511612,0.20001249015331268,0.04000499099493027
37,75,0.04204746335744858,,,,
38,77,,,0.16272516548633575,0.19858033955097198,0.03943415358662605
38,77,0.04065820574760437,,,,
39,79,,,0.16018308699131012,0.19746582210063934,0.0389927513897419
39,79,0.04000997543334961,,,,
40,81,,,0.15821877121925354,0.1965447962284088,0.03862985596060753
40,81,0.03765455633401871,,,,
41,83,,,0.15750236809253693,0.19515396654605865,0.03808506950736046
41,83,0.03891204670071602,,,,
42,85,,,0.15748968720436096,0.19402126967906952,0.03764425963163376
42,85,0.040582120418548584,,,,
43,87,,,0.1580519676208496,0.19360379874706268,0.037482429295778275
43,87,0.0389871671795845,,,,
44,89,,,0.15737760066986084,0.19255687296390533,0.03707815334200859
44,89,0.03871835395693779,,,,
45,91,,,0.1565893590450287,0.19107586145401,0.03650999069213867
45,91,0.038925688713788986,,,,
46,93,,,0.15518443286418915,0.18945805728435516,0.03589436039328575
46,93,0.04086799919605255,,,,
47,95,,,0.1533668041229248,0.18846140801906586,0.035517703741788864
47,95,0.036556072533130646,,,,
48,97,,,0.15189166367053986,0.18782971799373627,0.035280004143714905
48,97,0.036298658698797226,,,,
49,99,,0.03183668106794357,,,
49,99,,,0.1503186821937561,0.18615977466106415,0.034655459225177765
49,99,0.037922389805316925,,,,
50,101,,,0.14958994090557098,0.18473482131958008,0.03412695601582527
50,101,0.03493047133088112,,,,
51,103,,,0.14908938109874725,0.1837662160396576,0.03377002105116844
51,103,0.035427678376436234,,,,
52,105,,,0.14862096309661865,0.18329857289791107,0.033598367124795914
52,105,0.03424789011478424,,,,
53,107,,,0.1475888341665268,0.18201151490211487,0.03312818706035614
53,107,0.033393919467926025,,,,
54,109,,,0.14636820554733276,0.1805972307920456,0.03261536359786987
54,109,0.03389057144522667,,,,
55,111,,,0.14473338425159454,0.1792232245206833,0.0321209654211998
55,111,0.03551095351576805,,,,
56,113,,,0.14368802309036255,0.17852595448493958,0.03187151253223419
56,113,0.033569563180208206,,,,
57,115,,,0.14311173558235168,0.17765972018241882,0.03156297653913498
57,115,0.034169331192970276,,,,
58,117,,,0.14321503043174744,0.17608559131622314,0.031006133183836937
58,117,0.03337821364402771,,,,
59,119,,,0.14308230578899384,0.17538104951381683,0.030758515000343323
59,119,0.033461347222328186,,,,
60,121,,,0.142393097281456,0.17463484406471252,0.03049733117222786
60,121,0.031197089701890945,,,,
61,123,,,0.14064204692840576,0.1733851432800293,0.030062410980463028
61,123,0.031812768429517746,,,,
62,125,,,0.13993015885353088,0.17245185375213623,0.02973964437842369
62,125,0.03317372128367424,,,,
63,127,,,0.13964608311653137,0.171492338180542,0.02940962091088295
63,127,0.03145105019211769,,,,
64,129,,,0.13943232595920563,0.17060817778110504,0.029107149690389633
64,129,0.032447412610054016,,,,
65,131,,,0.13920098543167114,0.16974784433841705,0.028814328834414482
65,131,0.029086941853165627,,,,
66,133,,,0.1388894021511078,0.16893994808197021,0.028540704399347305
66,133,0.03173340857028961,,,,
67,135,,,0.13785697519779205,0.16800148785114288,0.02822449989616871
67,135,0.02962375618517399,,,,
68,137,,,0.1370820552110672,0.1671518236398697,0.027939731255173683
68,137,0.028012285009026527,,,,
69,139,,,0.13630102574825287,0.16635331511497498,0.027673425152897835
69,139,0.031191015616059303,,,,
70,141,,,0.13561834394931793,0.1656503975391388,0.02744005247950554
70,141,0.02933730185031891,,,,
71,143,,,0.1352137327194214,0.16516195237636566,0.027278469875454903
71,143,0.02771327644586563,,,,
72,145,,,0.1346537172794342,0.16448017954826355,0.027053728699684143
72,145,0.027736032381653786,,,,
73,147,,,0.13415394723415375,0.16365882754325867,0.02678421139717102
73,147,0.026867453008890152,,,,
74,149,,0.044033076614141464,,,
74,149,,,0.13359181582927704,0.16296863555908203,0.02655877359211445
74,149,0.028669627383351326,,,,
