epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,3,,,0.40833228826522827,0.4533129036426544,0.20549261569976807
0,3,0.291256308555603,,,,
1,7,,,0.2202446013689041,0.25051912665367126,0.06275983154773712
1,7,0.13022787868976593,,,,
2,11,,,0.25977635383605957,0.2987004220485687,0.08922195434570312
2,11,0.08256082236766815,,,,
3,15,,,0.17164617776870728,0.2262432724237442,0.05118601769208908
3,15,0.056922271847724915,,,,
4,19,,,0.23163416981697083,0.2716190218925476,0.07377689331769943
4,19,0.062413495033979416,,,,
5,23,,,0.19005246460437775,0.23529896140098572,0.05536559969186783
5,23,0.05702142417430878,,,,
6,27,,,0.17092590034008026,0.20594894886016846,0.04241495952010155
6,27,0.04793080687522888,,,,
7,31,,,0.19231855869293213,0.2195216715335846,0.048189762979745865
7,31,0.04635663330554962,,,,
8,35,,,0.18440517783164978,0.21979841589927673,0.048311345279216766
8,35,0.04448576271533966,,,,
9,39,,,0.18502555787563324,0.2184721678495407,0.047730084508657455
9,39,0.0436389185488224,,,,
10,43,,,0.19047369062900543,0.2182813435792923,0.047646746039390564
10,43,0.04500236362218857,,,,
11,47,,,0.18376655876636505,0.2134852409362793,0.04557594284415245
11,47,0.04193887487053871,,,,
12,49,,0.05665887892246246,,,
12,51,,,0.18197286128997803,0.2137371003627777,0.04568354785442352
12,51,0.04076274484395981,,,,
13,55,,,0.18446458876132965,0.21608401834964752,0.04669230431318283
13,55,0.0401264950633049,,,,
14,59,,,0.18727661669254303,0.21806538105010986,0.04755250737071037
14,59,0.040087729692459106,,,,
15,63,,,0.18288566172122955,0.2156629115343094,0.0465104915201664
15,63,0.038659654557704926,,,,
16,67,,,0.1863449662923813,0.21887914836406708,0.047908082604408264
16,67,0.039428818970918655,,,,
17,71,,,0.18742746114730835,0.21997816860675812,0.04839039593935013
17,71,0.03861410915851593,,,,
18,75,,,0.18159911036491394,0.21600797772407532,0.0466594435274601
18,75,0.03838856518268585,,,,
19,79,,,0.18571001291275024,0.21926598250865936,0.048077572137117386
19,79,0.03657284006476402,,,,
20,83,,,0.1903899908065796,0.22323498129844666,0.04983385652303696
20,83,0.034629032015800476,,,,
21,87,,,0.18761901557445526,0.22185076773166656,0.04921776428818703
21,87,0.036184392869472504,,,,
22,91,,,0.19151024520397186,0.2258639633655548,0.051014527678489685
22,91,0.03478626161813736,,,,
23,95,,,0.197130024433136,0.23046886920928955,0.05311588943004608
23,95,0.03413532301783562,,,,
24,99,,0.02034945599734783,,,
24,99,,,0.19583572447299957,0.23038049042224884,0.05307517200708389
24,99,0.03290947154164314,,,,
25,103,,,0.19387318193912506,0.22951461374759674,0.0526769645512104
25,103,0.032266028225421906,,,,
26,107,,,0.1975267380475998,0.23174385726451874,0.05370521545410156
26,107,0.031661711633205414,,,,
27,111,,,0.20018398761749268,0.23326475918293,0.05441245064139366
27,111,0.030005985870957375,,,,
28,115,,,0.19820481538772583,0.2321166843175888,0.05387815833091736
28,115,0.029661711305379868,,,,
29,119,,,0.20027567446231842,0.23422957956790924,0.054863493889570236
29,119,0.027803272008895874,,,,
30,123,,,0.20223909616470337,0.23493605852127075,0.05519494786858559
30,123,0.02796872891485691,,,,
31,127,,,0.20039744675159454,0.23461410403251648,0.0550437793135643
31,127,0.02717800810933113,,,,
32,131,,,0.20408251881599426,0.23795711994171143,0.056623589247465134
32,131,0.026930371299386024,,,,
33,135,,,0.19490894675254822,0.23039056360721588,0.05307980999350548
33,135,0.026640936732292175,,,,
34,139,,,0.1985062062740326,0.23371800780296326,0.05462411046028137
34,139,0.0254623144865036,,,,
35,143,,,0.20109187066555023,0.23625336587429047,0.05581565201282501
35,143,0.024949409067630768,,,,
36,147,,,0.1994139850139618,0.23581203818321228,0.05560731142759323
36,147,0.02505575865507126,,,,
37,149,,0.028617555275559425,,,
37,151,,,0.20113912224769592,0.238217294216156,0.05674748122692108
37,151,0.026102446019649506,,,,
38,155,,,0.19769662618637085,0.23532219231128693,0.05537653714418411
38,155,0.02398800477385521,,,,
39,159,,,0.19912278652191162,0.23661218583583832,0.055985331535339355
39,159,0.023442046716809273,,,,
40,163,,,0.20108452439308167,0.23866797983646393,0.05696240812540054
40,163,0.02412721887230873,,,,
41,167,,,0.19725829362869263,0.2351609170436859,0.05530065670609474
41,167,0.024254363030195236,,,,
42,171,,,0.19634614884853363,0.2342340499162674,0.05486559122800827
42,171,0.02417273074388504,,,,
43,175,,,0.19928604364395142,0.23639555275440216,0.055882856249809265
43,175,0.024350063875317574,,,,
44,179,,,0.19727998971939087,0.23464436829090118,0.05505797266960144
44,179,0.022541707381606102,,,,
45,183,,,0.19610774517059326,0.23395098745822906,0.054733071476221085
45,183,0.0232884231954813,,,,
46,187,,,0.19652129709720612,0.2336120456457138,0.05457458272576332
46,187,0.022858474403619766,,,,
47,191,,,0.1973661184310913,0.2346726953983307,0.05507127568125725
47,191,0.02361144870519638,,,,
48,195,,,0.19603565335273743,0.23522372543811798,0.055330194532871246
48,195,0.023001518100500107,,,,
49,199,,0.015733923763036728,,,
49,199,,,0.19605323672294617,0.2360757738351822,0.055731773376464844
49,199,0.02267858199775219,,,,
