fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.885276,0.771803,0.0,0.808606,0.676907,0.256019,0.349681,1157.0
1,,0.766976,0.522949,0.0,0.672741,0.55478,0.51317,0.585853,1270.0
2,,0.81067,0.629791,0.0,0.736512,0.610386,0.402102,0.483195,1228.0
3,,0.585079,0.211383,0.0,0.563914,0.461001,0.43429,0.576383,513.0
4,,0.73361,0.406977,0.0,0.655722,0.537325,0.677052,0.692664,1084.0
Mean,,0.7563222,0.5085805999999999,0.0,0.687499,0.5680798,0.4565266,0.5375551999999999,1050.4
