fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.912876,0.802747,0.0,0.903844,0.745653,0.087683,0.198545,632.0
1,,0.739745,0.457514,0.0,0.702991,0.521499,0.234137,0.336105,522.0
2,,0.80036,0.579415,0.0,0.75118,0.573419,0.169868,0.281066,335.0
3,,0.72499,0.36649,0.0,0.704083,0.528118,0.264843,0.356783,567.0
4,,0.714018,0.288175,0.0,0.684829,0.504834,0.33318,0.425168,572.0
Mean,,0.7783977999999999,0.4988681999999999,0.0,0.7493854,0.5747046000000001,0.21794220000000003,0.31953339999999997,525.6
