epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,5,,,0.4655059278011322,0.46968430280685425,0.4655059278011322
0,5,0.8627641797065735,,,,
1,11,,,0.624803900718689,0.6262903213500977,0.624803900718689
1,11,0.3521692752838135,,,,
2,17,,,0.31272393465042114,0.32239237427711487,0.31272393465042114
2,17,0.5839958190917969,,,,
3,23,,,0.11024989932775497,0.11464624851942062,0.11024988442659378
3,23,0.33584120869636536,,,,
4,29,,,0.23485538363456726,0.2612214684486389,0.23485536873340607
4,29,0.21398034691810608,,,,
5,35,,,0.11360423266887665,0.12572035193443298,0.11360424011945724
5,35,0.19745992124080658,,,,
6,41,,,0.11754759401082993,0.12347818166017532,0.11754759401082993
6,41,0.11955715715885162,,,,
7,47,,,0.17711524665355682,0.18240270018577576,0.17711523175239563
7,47,0.1332833468914032,,,,
8,49,,0.08267941325902939,,,
8,53,,,0.18035662174224854,0.18335038423538208,0.18035662174224854
8,53,0.18068388104438782,,,,
9,59,,,0.27017712593078613,0.27383530139923096,0.27017712593078613
9,59,0.11712078750133514,,,,
10,65,,,0.2620941698551178,0.2639361023902893,0.2620941698551178
10,65,0.1939975768327713,,,,
11,71,,,0.10717166215181351,0.11304992437362671,0.10717165470123291
11,71,0.20123019814491272,,,,
12,77,,,0.19828148186206818,0.20302903652191162,0.19828148186206818
12,77,0.1612446904182434,,,,
13,83,,,0.05074154585599899,0.05623931437730789,0.05074155330657959
13,83,0.174185648560524,,,,
14,89,,,0.06692434102296829,0.073515884578228,0.0669243335723877
14,89,0.0924137681722641,,,,
15,95,,,0.05624400079250336,0.06295555084943771,0.056244008243083954
15,95,0.08980914205312729,,,,
16,99,,0.11745036393404007,,,
16,101,,,0.05398215353488922,0.06014712154865265,0.053982146084308624
16,101,0.08510400354862213,,,,
17,107,,,0.08756119012832642,0.09242327511310577,0.08756117522716522
17,107,0.07380659878253937,,,,
18,113,,,0.10443824529647827,0.10806997120380402,0.10443824529647827
18,113,0.09009957313537598,,,,
19,119,,,0.0764692947268486,0.08137717097997665,0.0764692947268486
19,119,0.0908069834113121,,,,
20,125,,,0.12094270437955856,0.12454380095005035,0.12094270437955856
20,125,0.08912835270166397,,,,
21,131,,,0.058577459305524826,0.06626463681459427,0.058577459305524826
21,131,0.0989813581109047,,,,
22,137,,,0.08394204825162888,0.0882033184170723,0.08394204825162888
22,137,0.0835503563284874,,,,
23,143,,,0.05099053308367729,0.06016800180077553,0.05099054053425789
23,143,0.08547458797693253,,,,
24,149,,0.12000644207000732,,,
24,149,,,0.0641237124800682,0.06811170279979706,0.0641237124800682
24,149,0.07161086052656174,,,,
25,155,,,0.03750672936439514,0.04613551124930382,0.03750670701265335
25,155,0.07211229205131531,,,,
26,161,,,0.052459508180618286,0.05672391131520271,0.052459511905908585
26,161,0.06890293955802917,,,,
27,167,,,0.027013275772333145,0.036838602274656296,0.0270132664591074
27,167,0.06536974012851715,,,,
28,173,,,0.04189522936940193,0.04640893265604973,0.04189522936940193
28,173,0.06507620215415955,,,,
29,179,,,0.019303129985928535,0.028522200882434845,0.019303137436509132
29,179,0.06946952641010284,,,,
30,185,,,0.036738328635692596,0.04058725759387016,0.036738321185112
30,185,0.0683029294013977,,,,
31,191,,,0.021121034398674965,0.03053242340683937,0.021121041849255562
31,191,0.06077823415398598,,,,
32,197,,,0.034249886870384216,0.03795565664768219,0.03424988314509392
32,197,0.06465774774551392,,,,
33,199,,0.052721671760082245,,,
33,203,,,0.02008407562971115,0.026686908677220345,0.020084062591195107
33,203,0.0618971586227417,,,,
34,209,,,0.027151435613632202,0.031242122873663902,0.027151431888341904
34,209,0.06076870858669281,,,,
35,215,,,0.01892373152077198,0.02564193122088909,0.018923740833997726
35,215,0.061955776065588,,,,
36,221,,,0.027685435488820076,0.031230971217155457,0.027685431763529778
36,221,0.06213909387588501,,,,
37,227,,,0.017075754702091217,0.024431362748146057,0.01707575097680092
37,227,0.060935478657484055,,,,
38,233,,,0.02438906952738762,0.02857438288629055,0.024389060214161873
38,233,0.05665535107254982,,,,
39,239,,,0.023779287934303284,0.028307735919952393,0.02377929724752903
39,239,0.06036781892180443,,,,
40,245,,,0.02262115851044655,0.02755899354815483,0.02262115478515625
40,245,0.05948922783136368,,,,
41,249,,0.08132337033748627,,,
41,251,,,0.029956502839922905,0.03347671031951904,0.02995649166405201
41,251,0.059813614934682846,,,,
42,257,,,0.021212205290794373,0.025791125372052193,0.02121221087872982
42,257,0.05891356244683266,,,,
43,263,,,0.02097039669752121,0.025346597656607628,0.020970385521650314
43,263,0.05781644210219383,,,,
44,269,,,0.021622681990265846,0.025862636044621468,0.021622689440846443
44,269,0.06319423764944077,,,,
45,275,,,0.01930701546370983,0.02434941753745079,0.019307011738419533
45,275,0.05557889863848686,,,,
46,281,,,0.027631981298327446,0.03126634657382965,0.027631988748908043
46,281,0.05746796727180481,,,,
47,287,,,0.02696629799902439,0.030731873586773872,0.026966290548443794
47,287,0.056523386389017105,,,,
48,293,,,0.019291525706648827,0.023943040519952774,0.019291523844003677
48,293,0.057058729231357574,,,,
49,299,,0.11476169526576996,,,
49,299,,,0.02118297852575779,0.02541871927678585,0.021182987838983536
49,299,0.06033855304121971,,,,
