fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.982409,0.958365,0.0,0.908966,0.803002,3e-05,0.003978,112.0
1,,0.987533,0.969748,0.0,0.9346,0.835405,2.1e-05,0.003565,113.0
2,,0.9855,0.965905,0.0,0.925464,0.823159,2.4e-05,0.003675,110.0
3,,0.98284,0.961363,0.0,0.934071,0.830464,2.6e-05,0.003783,117.0
4,,0.978585,0.949448,0.0,0.90222,0.791565,3.5e-05,0.004317,116.0
Mean,,0.9833734,0.9609658,0.0,0.9210642,0.816719,2.72e-05,0.0038635999999999996,113.6
