fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.970739,0.939641,0.0,0.923311,0.82154,0.002119,0.032687,24.0
1,,0.977089,0.944499,0.0,0.934698,0.823351,0.00237,0.035351,24.0
2,,0.96444,0.881209,0.0,0.874939,0.761387,0.003656,0.046781,16.0
3,,0.962504,0.921556,0.0,0.917504,0.798179,0.003152,0.041819,24.0
4,,0.977999,0.952761,0.0,0.93822,0.846012,0.002018,0.029453,24.0
Mean,,0.9705541999999999,0.9279332,0.0,0.9177344,0.8100938000000001,0.002663,0.0372182,22.4
