fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.936517,0.799283,0.0,0.924866,0.817574,0.189491,0.333341,61.0
1,,0.779502,0.408524,0.0,0.831207,0.699953,0.579774,0.614496,60.0
2,,0.934344,0.799694,0.0,0.930312,0.816738,0.214069,0.353562,76.0
3,,0.928203,0.737256,0.0,0.923896,0.817778,0.27583,0.415376,62.0
4,,0.708033,0.159431,0.0,0.794943,0.638088,0.988662,0.819874,53.0
Mean,,0.8573198,0.5808376,0.0,0.8810448000000001,0.7580262000000001,0.4495652,0.5073297999999999,62.4
