fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.876811,0.74238,0.0,0.783112,0.65703,0.289029,0.42786,1157.0
1,,0.80222,0.567103,0.0,0.69414,0.577316,0.465673,0.581382,1270.0
2,,0.878787,0.743913,0.0,0.789664,0.662647,0.278149,0.42727,1228.0
3,,0.820138,0.579535,0.0,0.748472,0.615887,0.23155,0.383065,513.0
4,,0.809046,0.461208,0.0,0.693397,0.576891,0.615136,0.659327,1084.0
Mean,,0.8374004000000002,0.6188278,0.0,0.741757,0.6179542,0.3759074,0.4957808,1050.4
