fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.935486,0.786706,0.0,0.925891,0.820117,0.201364,0.347814,61.0
1,,0.747688,0.3844,0.0,0.822426,0.683599,0.603421,0.611317,60.0
2,,0.937409,0.797264,0.0,0.930086,0.816451,0.216666,0.362673,76.0
3,,0.947356,0.819506,0.0,0.939949,0.837625,0.189484,0.352144,62.0
4,,0.814446,0.310596,0.0,0.869598,0.732772,0.810864,0.741648,53.0
Mean,,0.8764770000000001,0.6196944,0.0,0.8975900000000001,0.7781127999999999,0.40435979999999994,0.48311919999999997,62.4
