fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.884701,0.735008,0.0,0.83072,0.653049,0.117794,0.256364,632.0
1,,0.811953,0.516934,0.0,0.7053,0.528567,0.208491,0.333119,522.0
2,,0.88918,0.731746,0.0,0.829661,0.651695,0.108344,0.240241,335.0
3,,0.893988,0.743922,0.0,0.848369,0.673702,0.107055,0.238931,567.0
4,,0.777445,0.37865,0.0,0.680093,0.506304,0.290832,0.389376,572.0
Mean,,0.8514534000000001,0.621252,0.0,0.7788286,0.6026634000000001,0.1665032,0.29160620000000004,525.6
