Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Ionizable_Lipid_to_mRNA_weight_ratio,Dose/Cells,Num_tails,Num_carbon_in_tail,MolWt,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB
29.948564028707327,20.78763440860215,40.0,1.85592,10.0,30.0,4.0,10,826.2699999999999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,5,519.7710000000005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,15.0,30.0,3.0,20.0,50.0,5.0,8,1519.054000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,6,476.70200000000034,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40.0,16.45655241935485,31.666041639725876,1.469241000000001,10.0,30.0,2.0,12,489.7470000000003,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.80952381,23.80952381,47.61904762,4.761904762,16.65781575,41.644539375,4.0,6,1467.21,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56.49717514,0.0,43.50282486,0.0,24.24842105,242.4842105,5.0,12,1612.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,12,611.078,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,3.0,9,1044.6779999999983,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,16,633.0399999999998,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26.367575009110436,20.787634408602152,40.0,1.85592,10.0,30.0,4.0,12,938.4859999999994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.80952381,23.80952381,47.61904762,4.761904762,10.19245476,25.481136900000003,2.0,6,703.021,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,12,640.0759999999997,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,3.0,6,688.9950000000001,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28.076927440857784,20.78763440860215,40.0,1.85592,10.0,30.0,4.0,10,881.3499999999997,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,7,462.6750000000004,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46.3,9.4,42.7,1.6,27.761000123174476,222.0880009853958,6.0,12,1369.3749999999989,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
29.84180428495971,20.78763440860215,40.0,1.85592,10.0,30.0,4.0,10,829.2259999999999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,12,526.9160000000006,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,6.091738816738815,20.30579605579605,7.0,10,1688.6299999999994,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6.5,1.0,26.6,24.2,7.852160894660901,26.173869648869672,8.0,13,2176.619000000002,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
23.80952381,23.80952381,47.61904762,4.761904762,16.21769967,40.544249175,4.0,6,1402.01,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,6,492.7050000000005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23.80952381,23.80952381,47.61904762,4.761904762,15.83275417,39.581885425,4.0,6,1346.93,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
