epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,3,,,0.41040071845054626,0.458996444940567,0.21067774295806885
0,3,0.31548672914505005,,,,
1,7,,,0.22322441637516022,0.25487205386161804,0.06495975703001022
1,7,0.14309629797935486,,,,
2,11,,,0.3008028566837311,0.33510661125183105,0.1122964471578598
2,11,0.08923326432704926,,,,
3,15,,,0.17162644863128662,0.23287606239318848,0.05423125624656677
3,15,0.06144643947482109,,,,
4,19,,,0.22222506999969482,0.259097158908844,0.06713134050369263
4,19,0.0665166899561882,,,,
5,23,,,0.20531301200389862,0.25003960728645325,0.06251980364322662
5,23,0.05592487007379532,,,,
6,27,,,0.17181093990802765,0.20519767701625824,0.042106084525585175
6,27,0.05065152421593666,,,,
7,31,,,0.18471631407737732,0.21544912457466125,0.04641832038760185
7,31,0.045521944761276245,,,,
8,35,,,0.18361018598079681,0.21528366208076477,0.046347059309482574
8,35,0.04640136659145355,,,,
9,39,,,0.19083473086357117,0.2260417640209198,0.05109488219022751
9,39,0.04570635035634041,,,,
10,43,,,0.19203080236911774,0.22065474092960358,0.04868851602077484
10,43,0.04347730800509453,,,,
11,47,,,0.18180018663406372,0.2110784649848938,0.04455411806702614
11,47,0.04266311600804329,,,,
12,49,,0.05668497085571289,,,
12,51,,,0.18282178044319153,0.21202407777309418,0.04495421051979065
12,51,0.04207472503185272,,,,
13,55,,,0.1875530183315277,0.217283234000206,0.04721200093626976
13,55,0.04225192964076996,,,,
14,59,,,0.18811245262622833,0.2175985723733902,0.04734913632273674
14,59,0.04238071292638779,,,,
15,63,,,0.1820240020751953,0.21354559063911438,0.04560172185301781
15,63,0.04030562937259674,,,,
16,67,,,0.18399804830551147,0.2154933661222458,0.04643738642334938
16,67,0.03864584118127823,,,,
17,71,,,0.18777477741241455,0.21868032217025757,0.047821082174777985
17,71,0.03821007162332535,,,,
18,75,,,0.18461115658283234,0.21741443872451782,0.04726904258131981
18,75,0.03948501870036125,,,,
19,79,,,0.18769629299640656,0.21906493604183197,0.047989439219236374
19,79,0.03679488226771355,,,,
20,83,,,0.18822167813777924,0.2194773107767105,0.048170290887355804
20,83,0.037526246160268784,,,,
21,87,,,0.18544022738933563,0.21781356632709503,0.047442756593227386
21,87,0.03694993630051613,,,,
22,91,,,0.18862734735012054,0.21966378390789032,0.048252180218696594
22,91,0.036526843905448914,,,,
23,95,,,0.1916857808828354,0.22192099690437317,0.04924892634153366
23,95,0.03600417822599411,,,,
24,99,,0.020840633660554886,,,
24,99,,,0.18769454956054688,0.2200211137533188,0.04840929061174393
24,99,0.03557262569665909,,,,
25,103,,,0.1906435191631317,0.22200603783130646,0.049286678433418274
25,103,0.03359631076455116,,,,
26,107,,,0.1937664896249771,0.22451810538768768,0.05040837824344635
26,107,0.03318185731768608,,,,
27,111,,,0.1939399093389511,0.22588495910167694,0.051024023443460464
27,111,0.0321383960545063,,,,
28,115,,,0.19169144332408905,0.22607240080833435,0.05110873281955719
28,115,0.03166639432311058,,,,
29,119,,,0.19281384348869324,0.22761380672454834,0.05180804431438446
29,119,0.03077116422355175,,,,
30,123,,,0.19682025909423828,0.23051436245441437,0.05313687026500702
30,123,0.031102702021598816,,,,
31,127,,,0.19520963728427887,0.22977469861507416,0.052796412259340286
31,127,0.028831886127591133,,,,
32,131,,,0.1951567679643631,0.2293199896812439,0.05258765071630478
32,131,0.026891665533185005,,,,
33,135,,,0.19289641082286835,0.22797827422618866,0.0519740916788578
33,135,0.028034919872879982,,,,
34,139,,,0.19368140399456024,0.22878623008728027,0.05234313756227493
34,139,0.026750309392809868,,,,
35,143,,,0.19356310367584229,0.22913353145122528,0.05250217765569687
35,143,0.026685407385230064,,,,
36,147,,,0.19009310007095337,0.228266641497612,0.05210565775632858
36,147,0.02555883675813675,,,,
37,149,,0.028643831610679626,,,
37,151,,,0.19236983358860016,0.2312903255224228,0.053495217114686966
37,151,0.02540828287601471,,,,
38,155,,,0.19275754690170288,0.230933278799057,0.05333017557859421
38,155,0.025244075804948807,,,,
39,159,,,0.1909378618001938,0.23055577278137207,0.05315595492720604
39,159,0.02445361390709877,,,,
40,163,,,0.18869324028491974,0.2289600819349289,0.05242271348834038
40,163,0.02360212616622448,,,,
41,167,,,0.1899198591709137,0.2289695292711258,0.05242704600095749
41,167,0.02347547560930252,,,,
42,171,,,0.18711698055267334,0.22640304267406464,0.05125834047794342
42,171,0.02423088811337948,,,,
43,175,,,0.18774637579917908,0.22699682414531708,0.05152755603194237
43,175,0.023657316341996193,,,,
44,179,,,0.19129279255867004,0.22949285805225372,0.05266697332262993
44,179,0.02337535284459591,,,,
45,183,,,0.1891147941350937,0.2288709580898285,0.052381910383701324
45,183,0.021363111212849617,,,,
46,187,,,0.18608926236629486,0.22839689254760742,0.052165139466524124
46,187,0.023367444053292274,,,,
47,191,,,0.18783825635910034,0.23082783818244934,0.05328148975968361
47,191,0.02285607159137726,,,,
48,195,,,0.18913058936595917,0.23062442243099213,0.053187623620033264
48,195,0.02286931313574314,,,,
49,199,,0.01252481434494257,,,
49,199,,,0.18792372941970825,0.2294870764017105,0.052664320915937424
49,199,0.020878354087471962,,,,
