Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Cationic_Lipid_to_mRNA_weight_ratio,Dosage,Num_tails,Num_carbon_in_tail,MolWt,Exposure_time,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1
6.5,1.0,26.6,24.2,9.405804473304473,50.0,10.0,13.0,2607.2889999999993,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,9.23961038961039,50.0,9.0,14.0,2561.22,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,6.554274891774891,50.0,8.0,10.0,1816.845,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,7.363914141414143,50.0,8.0,12.0,2041.2770000000005,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,7.042521645021649,50.0,8.0,11.0,1952.1870000000013,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,7.447341269841275,50.0,8.0,12.0,2064.4030000000016,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,7.852160894660901,50.0,8.0,13.0,2176.619000000002,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,8.256980519480525,50.0,8.0,14.0,2288.8350000000014,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,3.244880952380951,50.0,4.0,11.0,899.4809999999997,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.5,1.0,26.6,24.2,3.4472907647907625,50.0,4.0,12.0,955.5889999999994,24,0.0,1.0,0.0,1.0,1.0,0.0,0.0
