fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.823576,0.661571,0.0,0.716874,0.596854,0.37969,0.479114,1157.0
1,,0.825556,0.665462,0.0,0.724301,0.60295,0.359867,0.466088,1270.0
2,,0.785839,0.587716,0.0,0.681892,0.564642,0.447802,0.544669,1228.0
3,,0.765028,0.536991,0.0,0.712306,0.583963,0.254979,0.379424,513.0
4,,0.702853,0.313113,0.0,0.572705,0.4709,0.784216,0.733181,1084.0
Mean,,0.7805704,0.5529706,0.0,0.6816156,0.5638618,0.4453108,0.5204951999999999,1050.4
