fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.875982,0.756059,0.0,0.874302,0.752243,0.230297,0.373659,61.0
1,,0.861546,0.713295,0.0,0.871907,0.745477,0.281033,0.420074,60.0
2,,0.817934,0.614803,0.0,0.842825,0.699433,0.411664,0.499977,76.0
3,,0.894758,0.761554,0.0,0.899401,0.781445,0.250322,0.402523,62.0
4,,0.551456,0.204496,1.9e-05,0.696525,0.532486,0.935658,0.799629,53.0
Mean,,0.8003351999999999,0.6100414000000001,3.8e-06,0.8369920000000001,0.7022168,0.42179479999999997,0.49917239999999996,62.4
