fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.889323,0.744604,0.0,0.893119,0.713804,0.256489,0.405672,672.0
1,,0.900946,0.768083,0.0,0.906664,0.729939,0.243024,0.390062,557.0
2,,0.820884,0.572664,0.0,0.838147,0.640547,0.425082,0.530407,665.0
3,,0.903261,0.781536,0.0,0.903753,0.727772,0.200732,0.362464,533.0
4,,0.424797,0.073701,0.0,0.415189,0.295382,0.980905,0.811686,285.0
Mean,,0.7878421999999999,0.5881176,0.0,0.7913743999999999,0.6214888000000001,0.42124639999999997,0.5000582,542.4
