fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.890751,0.775792,0.0,0.87102,0.6797,0.223613,0.354603,628.0
1,,0.887133,0.767222,0.0,0.895013,0.709216,0.257902,0.389034,712.0
2,,0.80355,0.59978,0.0,0.811284,0.609746,0.402299,0.490497,719.0
3,,0.893921,0.777846,0.0,0.895503,0.712907,0.232606,0.365893,880.0
4,,0.696363,0.313511,0.0,0.686954,0.487837,0.698715,0.693699,877.0
Mean,,0.8343435999999999,0.6468301999999999,0.0,0.8319547999999999,0.6398811999999999,0.36302700000000004,0.45874519999999996,763.2
