epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,5,,,0.4655059278011322,0.46968430280685425,0.4655059278011322
0,5,0.8627641797065735,,,,
1,11,,,0.624806821346283,0.6262932419776917,0.624806821346283
1,11,0.3521686792373657,,,,
2,17,,,0.31277599930763245,0.3224390149116516,0.31277599930763245
2,17,0.5840021967887878,,,,
3,23,,,0.11000630259513855,0.11444611847400665,0.11000629514455795
3,23,0.33577245473861694,,,,
4,29,,,0.23643477261066437,0.26345115900039673,0.23643477261066437
4,29,0.2136518806219101,,,,
5,35,,,0.11518274992704391,0.12731191515922546,0.11518274992704391
5,35,0.1979883909225464,,,,
6,41,,,0.10754672437906265,0.11380499601364136,0.10754673928022385
6,41,0.12110784649848938,,,,
7,47,,,0.17269547283649445,0.1779548078775406,0.17269547283649445
7,47,0.12652146816253662,,,,
8,49,,0.075844906270504,,,
8,53,,,0.17750181257724762,0.18063366413116455,0.17750181257724762
8,53,0.181302011013031,,,,
9,59,,,0.26107704639434814,0.2650992274284363,0.26107704639434814
9,59,0.11550585925579071,,,,
10,65,,,0.2526545226573944,0.25454747676849365,0.2526545226573944
10,65,0.18815770745277405,,,,
11,71,,,0.14062407612800598,0.14517121016979218,0.1406240463256836
11,71,0.1867785006761551,,,,
12,77,,,0.22246703505516052,0.22660399973392487,0.22246704995632172
12,77,0.16163669526576996,,,,
13,83,,,0.06187482550740242,0.06773166358470917,0.061874810606241226
13,83,0.198241725564003,,,,
14,89,,,0.058327045291662216,0.06473405659198761,0.05832703039050102
14,89,0.10922601819038391,,,,
15,95,,,0.022494308650493622,0.02991526573896408,0.022494321689009666
15,95,0.10504799336194992,,,,
16,99,,0.09651017934083939,,,
16,101,,,0.03228827193379402,0.04018339887261391,0.03228827193379402
16,101,0.07371017336845398,,,,
17,107,,,0.03945041447877884,0.04498078674077988,0.03945041075348854
17,107,0.07695923000574112,,,,
18,113,,,0.03278345987200737,0.04141579568386078,0.03278345987200737
18,113,0.07182149589061737,,,,
19,119,,,0.052767373621463776,0.05762333422899246,0.052767373621463776
19,119,0.07341354340314865,,,,
20,125,,,0.03438793122768402,0.044186197221279144,0.03438793867826462
20,125,0.07290704548358917,,,,
21,131,,,0.05687776207923889,0.06161588802933693,0.05687776207923889
21,131,0.0692230686545372,,,,
22,137,,,0.04894285649061203,0.05971721187233925,0.04894287511706352
22,137,0.07214684039354324,,,,
23,143,,,0.057862140238285065,0.06285250186920166,0.05786214396357536
23,143,0.07295608520507812,,,,
24,149,,0.12087960541248322,,,
24,149,,,0.03421366587281227,0.044004879891872406,0.034213654696941376
24,149,0.06616058945655823,,,,
25,155,,,0.06079034134745598,0.06490900367498398,0.06079035624861717
25,155,0.06558705866336823,,,,
26,161,,,0.05275832116603851,0.059058092534542084,0.052758313715457916
26,161,0.07100225985050201,,,,
27,167,,,0.07178374379873276,0.07540472596883774,0.07178375124931335
27,167,0.07185255736112595,,,,
28,173,,,0.07495095580816269,0.0793708935379982,0.0749509409070015
28,173,0.07385466247797012,,,,
29,179,,,0.07443858683109283,0.07800158858299255,0.07443858683109283
29,179,0.08773824572563171,,,,
30,185,,,0.020417287945747375,0.03226998448371887,0.020417282357811928
30,185,0.080060675740242,,,,
31,191,,,0.038362398743629456,0.04179224744439125,0.038362398743629456
31,191,0.0651920959353447,,,,
32,197,,,0.02284262143075466,0.02970767579972744,0.022842630743980408
32,197,0.065777987241745,,,,
33,199,,0.05464121699333191,,,
33,203,,,0.028218746185302734,0.03312477469444275,0.028218744322657585
33,203,0.06158572435379028,,,,
34,209,,,0.0235374104231596,0.03028145618736744,0.023537416011095047
34,209,0.06016795337200165,,,,
35,215,,,0.02152853272855282,0.02939044125378132,0.02152852900326252
35,215,0.06224874407052994,,,,
36,221,,,0.024615030735731125,0.03010055236518383,0.024615032598376274
36,221,0.06188066676259041,,,,
37,227,,,0.019558997824788094,0.027686109766364098,0.019558994099497795
37,227,0.05964208394289017,,,,
38,233,,,0.021259035915136337,0.028050554916262627,0.021259037777781487
38,233,0.05568422004580498,,,,
39,239,,,0.030890727415680885,0.03458442911505699,0.030890723690390587
39,239,0.06036787107586861,,,,
40,245,,,0.02024301327764988,0.028332216665148735,0.020243022590875626
40,245,0.059631574898958206,,,,
41,249,,0.08186382055282593,,,
41,251,,,0.03198906406760216,0.03545715659856796,0.03198907896876335
41,251,0.060475967824459076,,,,
42,257,,,0.020994625985622406,0.02728613093495369,0.020994629710912704
42,257,0.058444663882255554,,,,
43,263,,,0.023368708789348602,0.027812615036964417,0.02336871065199375
43,263,0.05781300365924835,,,,
44,269,,,0.02298482321202755,0.027614228427410126,0.0229848213493824
44,269,0.06300663948059082,,,,
45,275,,,0.019994014874100685,0.026481829583644867,0.019994009286165237
45,275,0.05530188977718353,,,,
46,281,,,0.027224168181419373,0.03088219463825226,0.02722417190670967
46,281,0.057695869356393814,,,,
47,287,,,0.032295748591423035,0.03595758229494095,0.03229575231671333
47,287,0.056227006018161774,,,,
48,293,,,0.01785351149737835,0.02601877972483635,0.017853504046797752
48,293,0.05722397193312645,,,,
49,299,,0.11328290402889252,,,
49,299,,,0.021066544577479362,0.0266021266579628,0.02106654644012451
49,299,0.061093080788850784,,,,
