fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.613965,0.355092,0.0,0.484438,0.342372,0.286675,0.387555,632.0
1,,0.596805,0.280366,0.0,0.471039,0.335325,0.310593,0.400695,522.0
2,,0.535063,0.178631,0.0,0.373783,0.259816,0.331739,0.404281,335.0
3,,0.617928,0.374754,0.0,0.543148,0.387413,0.261388,0.35537,567.0
4,,0.552204,0.292031,0.0,0.454702,0.319392,0.331375,0.415995,572.0
Mean,,0.5831930000000001,0.2961748,0.0,0.46542199999999995,0.32886360000000003,0.304354,0.3927792,525.6
