fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.615476,0.357768,0.0,0.606521,0.433985,0.64498,0.643079,672.0
1,,0.484746,0.217586,0.0,0.48062,0.332169,0.819886,0.739356,557.0
2,,0.477741,0.164041,0.0,0.47841,0.334419,0.83155,0.755627,665.0
3,,0.692032,0.424531,0.0,0.680989,0.494278,0.52876,0.579801,533.0
4,,0.335019,0.088148,0.0,0.29808,0.200126,0.965607,0.800897,285.0
Mean,,0.5210028,0.2504148,0.0,0.508924,0.3589954,0.7581566,0.703752,542.4
