fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.759938,0.561218,0.0,0.597471,0.492182,0.492278,0.585737,1157.0
1,,0.677285,0.431924,0.0,0.521528,0.425308,0.611087,0.592482,1270.0
2,,0.597324,0.290132,0.0,0.451843,0.364848,0.771022,0.693176,1228.0
3,,0.500467,0.228289,0.0,0.433841,0.353085,0.42498,0.543279,513.0
4,,0.62831,0.394188,0.0,0.498013,0.402463,0.691652,0.634147,1084.0
Mean,,0.6326647999999999,0.3811502,0.0,0.5005392,0.4075772,0.5982038000000001,0.6097642,1050.4
