fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.731971,0.535649,0.0,0.727573,0.596389,0.4595,0.553494,521.0
1,,0.68451,0.4637,0.0,0.672262,0.548227,0.530407,0.598908,546.0
2,,0.676286,0.443897,0.0,0.655014,0.531725,0.557777,0.603806,519.0
3,,0.632292,0.383919,0.0,0.57783,0.45934,0.46794,0.609294,145.0
4,,0.692467,0.462618,0.0,0.682133,0.553688,0.547735,0.6228,453.0
Mean,,0.6835052000000001,0.4579566,0.0,0.6629624,0.5378738000000001,0.5126717999999999,0.5976604,436.8
