fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.635256,0.384323,0.0,0.628067,0.495885,0.58124,0.58382,61.0
1,,0.572561,0.305426,2e-06,0.539097,0.42086,0.680832,0.647308,60.0
2,,0.524966,0.240171,1e-06,0.533162,0.408427,0.812036,0.716337,76.0
3,,0.655717,0.429223,0.0,0.672684,0.524505,0.599205,0.631029,62.0
4,,0.620298,0.365819,1e-06,0.679421,0.529863,0.745912,0.66785,53.0
Mean,,0.6017596000000001,0.34499240000000003,8e-07,0.6104862,0.475908,0.683845,0.6492688,62.4
