fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.789435,0.594365,0.0,0.788264,0.580491,0.404557,0.471387,628.0
1,,0.689658,0.428659,0.0,0.684421,0.483336,0.633007,0.614832,712.0
2,,0.608055,0.36121,0.0,0.600445,0.4135,0.642108,0.650072,719.0
3,,0.766755,0.586845,0.0,0.758675,0.561387,0.432592,0.492971,880.0
4,,0.609725,0.27221,0.0,0.611887,0.42887,0.740752,0.674141,877.0
Mean,,0.6927255999999999,0.4486578,0.0,0.6887384,0.4935167999999999,0.5706032000000001,0.5806806,763.2
