fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.026722625021174864,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,57,
1,1.0,1.0,0.008045965949537808,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,67,
2,1.0,1.0,0.008313986748284884,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,65,
3,1.0,1.0,0.009836093475641744,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,61,
4,1.0,1.0,0.010820154367145007,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,58,
