fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.6521739130434783,0.5,0.6295212787215477,0.674074074074074,0.6270531400966184,0.7222222222222222,0.7948717948717948,23,
1,0.6842105263157895,0.5269709543568464,0.5780851565042605,0.7130647130647131,0.6859456333140543,0.7314814814814815,0.8333333333333334,19,
2,0.7,0.5620437956204379,0.5771849510005589,0.7220666044195455,0.6752567693744164,0.7818181818181819,0.7999999999999999,20,
3,0.7,0.53125,0.5266996068344456,0.7241830065359478,0.691764705882353,0.7373737373737373,0.8333333333333334,20,
4,0.8181818181818182,0.7076411960132891,0.4290696580247728,0.8251082251082251,0.8185360094451003,0.8055555555555555,0.8974358974358975,22,
