fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.01979456054205392,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,66,
1,1.0,1.0,0.007325412721656335,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,60,
2,1.0,1.0,0.006384853907796013,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,64,
3,1.0,1.0,0.006925904898182773,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,58,
4,1.0,1.0,0.004706771946335946,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,64,
