fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9545454545454546,0.6451612903225807,0.17558879539091288,0.5474254742547425,0.9615668883961568,0.5,0.6507936507936508,22,
1,0.9629629629629629,0.6493506493506493,0.15023555507553704,0.5490196078431372,0.9687726942628904,0.5,0.6538461538461539,27,
2,0.9615384615384616,0.6486486486486487,0.12987833853768563,0.5487528344671202,0.967556253270539,0.5,0.6533333333333333,26,
3,1.0,1.0,0.03402568759521419,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,26,
4,0.9629629629629629,0.6493506493506493,0.1351698411329253,0.5490196078431372,0.9687726942628904,0.5,0.6538461538461539,27,
