fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9166666666666666,0.84,0.3851294131991981,0.6296296296296297,0.8796296296296297,0.6,0.6666666666666666,12,
1,1.0,1.0,0.31963494038492607,1.0,1.0,1.0,1.0,24,
2,1.0,1.0,0.34397922724355495,1.0,1.0,1.0,1.0,24,
3,0.9375,0.9,0.392576288010274,0.9153439153439153,0.9365079365079365,0.9333333333333332,0.9166666666666666,16,
4,0.95,0.9236641221374046,0.42619833049325884,0.9500891265597148,0.9508021390374332,0.9444444444444445,0.9629629629629629,20,
