fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.6666666666666666,0.4598214285714286,0.7935325911560849,0.7027298850574711,0.6795062695924764,0.8166666666666668,0.7301587301587301,66,
1,0.6842105263157895,0.4948301329394388,0.7185160061556733,0.7398469824099115,0.7007227520295085,0.8125,0.7912912912912913,57,
2,0.7333333333333333,0.5833333333333333,0.7359728346496313,0.7936507936507936,0.7396825396825396,0.8333333333333334,0.8518518518518517,60,
3,0.6818181818181818,0.49782608695652175,0.7155161893588287,0.7245791245791245,0.6969871878962787,0.8157894736842106,0.7621951219512195,66,
4,0.6507936507936508,0.4102127659574468,0.6991679548264987,0.6498240321769733,0.6726878785702315,0.8018018018018017,0.6818181818181818,63,
