fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.07988184872831192,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,42,
1,1.0,1.0,0.0356498609926924,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,42,
2,1.0,1.0,0.03703330861726189,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,50,
3,1.0,1.0,0.03996775794295281,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,45,
4,1.0,1.0,0.04812878691656405,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,41,
