fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.7346938775510204,0.5507757404795486,0.6357161819011093,0.8115051221434201,0.7363246007622907,0.8505747126436782,0.8555555555555555,49,
1,0.7254901960784313,0.5581683168316831,0.6413321367003445,0.7250161186331399,0.7150794553798308,0.7307060755336617,0.8390804597701149,51,
2,0.6136363636363636,0.3948220064724919,0.7629720919831722,0.6690561529271206,0.5695666340827631,0.7666666666666666,0.763888888888889,44,
3,0.6122448979591837,0.41075949367088604,0.7340328246119859,0.6148034971564383,0.5572982439729139,0.7003367003367004,0.7564102564102564,49,
4,0.6595744680851063,0.47042253521126765,0.624510840863318,0.6724437356016303,0.6365627156220662,0.7077175697865353,0.8024691358024691,47,
