fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.851816,0.725418,0.0,0.847597,0.719343,0.281561,0.444751,371.0
1,,0.843887,0.711211,0.0,0.826911,0.699077,0.301789,0.456697,376.0
2,,0.856224,0.732825,0.0,0.843833,0.716444,0.277825,0.439824,377.0
3,,0.860987,0.740814,0.0,0.851334,0.724227,0.269096,0.433342,373.0
4,,0.789227,0.617621,0.0,0.77266,0.641972,0.393278,0.532219,371.0
Mean,,0.8404282000000001,0.7055778,0.0,0.8284670000000001,0.7002126,0.30470980000000003,0.4613666,373.6
