fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.956369,0.911337,0.0,0.942566,0.842039,0.091452,0.226974,53.0
1,,0.943513,0.877077,0.0,0.924486,0.815466,0.102,0.254399,58.0
2,,0.94501,0.886146,0.0,0.941988,0.837557,0.098114,0.248482,60.0
3,,0.943011,0.883124,0.0,0.934643,0.828262,0.114425,0.262908,61.0
4,,0.884349,0.740728,0.0,0.863153,0.731805,0.238087,0.395906,64.0
Mean,,0.9344504,0.8596824,0.0,0.9213672,0.8110258,0.12881559999999997,0.27773380000000003,59.2
