,Yu_Aminoglycoside,Zhang_Aminoglycoside,Han_amidine,Lin_peptide,Liu_iphos,Han_branched,Xue_CAD_LNP,Han_a3,Lee_unsat
0,0.23287540978979132,,0.06520416920991648,,,0.9028767403302875,0.470022644297079,0.0007261744637294636,0.499265202672332
1,0.04752990794636112,,0.031214681265247134,,,0.9002096255126856,0.4521298540408851,0.025586003495561838,0.4301822688893398
2,0.45800980650250894,,0.07092982420629153,,,0.7741138809137115,0.6827526695909689,-0.17135270062635016,0.5358840586385211
3,0.012882903185282726,,-0.03279164239910982,,,0.8743511349452484,0.4022026525805274,-0.05728928567463574,0.4923952140425261
4,0.199333642842583,,0.06775973110945868,,,0.9019296482847482,0.5987638890213453,0.25383406949618903,0.4475880389216498
