Formulation,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Comment,Dosage
Han_amidine,17.3,12.5,24.2,1,DOPE,10,Computed with aid lipid molwt as 865,15
