epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,1,,,0.49516960978507996,0.5304111242294312,0.49516963958740234
0,1,0.5602939128875732,,,,
1,3,,,0.17248483002185822,0.2241622507572174,0.1724848449230194
1,3,0.45009031891822815,,,,
2,5,,,0.40828484296798706,0.4565192759037018,0.40828490257263184
2,5,0.6569725275039673,,,,
3,7,,,0.29606732726097107,0.3366316556930542,0.29606732726097107
3,7,0.2990700602531433,,,,
4,9,,,0.3594492971897125,0.4059879779815674,0.3594492971897125
4,9,0.3268947899341583,,,,
5,11,,,0.35346803069114685,0.4000234007835388,0.35346803069114685
5,11,0.3756925165653229,,,,
6,13,,,0.30825549364089966,0.35065925121307373,0.30825552344322205
6,13,0.36269327998161316,,,,
7,15,,,0.20680402219295502,0.2457345426082611,0.20680402219295502
7,15,0.3041003942489624,,,,
8,17,,,0.18655751645565033,0.23707348108291626,0.18655751645565033
8,17,0.1887960582971573,,,,
9,19,,,0.20068998634815216,0.2487565129995346,0.20068998634815216
9,19,0.20221422612667084,,,,
10,21,,,0.14094983041286469,0.18592225015163422,0.14094983041286469
10,21,0.1815933734178543,,,,
11,23,,,0.16116872429847717,0.20196449756622314,0.16116872429847717
11,23,0.16506052017211914,,,,
12,25,,,0.16133415699005127,0.20169733464717865,0.16133415699005127
12,25,0.17502334713935852,,,,
13,27,,,0.14457352459430695,0.18770524859428406,0.14457352459430695
13,27,0.1678238809108734,,,,
14,29,,,0.14309866726398468,0.18951885402202606,0.14309868216514587
14,29,0.15376226603984833,,,,
15,31,,,0.1565113663673401,0.20334942638874054,0.15651139616966248
15,31,0.15236438810825348,,,,
16,33,,,0.1460314691066742,0.19284294545650482,0.1460314691066742
16,33,0.16128192842006683,,,,
17,35,,,0.13735716044902802,0.18317395448684692,0.1373571753501892
17,35,0.14690153300762177,,,,
18,37,,,0.14070869982242584,0.18408755958080292,0.14070867002010345
18,37,0.14852860569953918,,,,
19,39,,,0.1413004845380783,0.1841593235731125,0.14130046963691711
19,39,0.15130962431430817,,,,
20,41,,,0.13733883202075958,0.1816510409116745,0.13733883202075958
20,41,0.1517275720834732,,,,
21,43,,,0.13849769532680511,0.18422433733940125,0.13849768042564392
21,43,0.14811491966247559,,,,
22,45,,,0.14547142386436462,0.18988892436027527,0.14547142386436462
22,45,0.14785903692245483,,,,
23,47,,,0.14112071692943573,0.1861318200826645,0.14112071692943573
23,47,0.15107539296150208,,,,
24,49,,0.16087457537651062,,,
24,49,,,0.13552050292491913,0.18149779736995697,0.13552050292491913
24,49,0.14616750180721283,,,,
25,51,,,0.13588979840278625,0.18051090836524963,0.13588981330394745
25,51,0.14380744099617004,,,,
26,53,,,0.1358533501625061,0.18021662533283234,0.1358533352613449
26,53,0.14543358981609344,,,,
27,55,,,0.13527891039848328,0.17979146540164948,0.13527892529964447
27,55,0.14219115674495697,,,,
28,57,,,0.13587738573551178,0.18014056980609894,0.13587738573551178
28,57,0.13890978693962097,,,,
29,59,,,0.13624398410320282,0.1806233674287796,0.136243999004364
29,59,0.1458042412996292,,,,
30,61,,,0.13590912520885468,0.1798914074897766,0.13590912520885468
30,61,0.1400768905878067,,,,
31,63,,,0.13502375781536102,0.17829474806785583,0.13502375781536102
31,63,0.14039340615272522,,,,
32,65,,,0.13437530398368835,0.1773020178079605,0.13437528908252716
32,65,0.14101485908031464,,,,
33,67,,,0.13434043526649475,0.17672330141067505,0.13434045016765594
33,67,0.13950985670089722,,,,
34,69,,,0.13413920998573303,0.17624372243881226,0.13413920998573303
34,69,0.14335384964942932,,,,
35,71,,,0.1339697688817978,0.17594216763973236,0.1339697688817978
35,71,0.14274469017982483,,,,
36,73,,,0.1337229311466217,0.175906702876091,0.1337229311466217
36,73,0.14205102622509003,,,,
37,75,,,0.1338960826396942,0.17642538249492645,0.1338960826396942
37,75,0.14382101595401764,,,,
38,77,,,0.13474351167678833,0.17703771591186523,0.13474349677562714
38,77,0.1364309936761856,,,,
39,79,,,0.1340869963169098,0.1763923466205597,0.1340869963169098
39,79,0.14014767110347748,,,,
40,81,,,0.13321316242218018,0.17551156878471375,0.13321316242218018
40,81,0.14146609604358673,,,,
41,83,,,0.13289429247379303,0.1749672144651413,0.13289429247379303
41,83,0.1432081013917923,,,,
42,85,,,0.13283756375312805,0.17484763264656067,0.13283757865428925
42,85,0.13904760777950287,,,,
43,87,,,0.13274933397769928,0.1747858226299286,0.13274933397769928
43,87,0.14164303243160248,,,,
44,89,,,0.13268165290355682,0.17476432025432587,0.13268165290355682
44,89,0.13512592017650604,,,,
45,91,,,0.1328345239162445,0.17476125061511993,0.1328345388174057
45,91,0.1435682326555252,,,,
46,93,,,0.13302190601825714,0.17478644847869873,0.13302190601825714
46,93,0.14000007510185242,,,,
47,95,,,0.13291892409324646,0.1745890974998474,0.13291892409324646
47,95,0.1435069888830185,,,,
48,97,,,0.13270805776119232,0.17433661222457886,0.13270805776119232
48,97,0.14315225183963776,,,,
49,99,,0.15308578312397003,,,
49,99,,,0.13274967670440674,0.17428886890411377,0.13274967670440674
49,99,0.13856634497642517,,,,
