fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.851883,0.415124,0.0,0.849548,0.715192,0.55013,0.590258,53.0
1,,0.882354,0.679014,0.0,0.860177,0.727991,0.392969,0.498202,52.0
2,,0.957572,0.907135,0.0,0.945916,0.850973,0.105636,0.260422,46.0
3,,0.960042,0.916707,0.0,0.946851,0.84939,0.079353,0.227897,55.0
4,,0.558174,0.040011,1.2e-05,0.70039,0.57967,0.911838,0.725801,54.0
Mean,,0.842005,0.5915982000000001,2.4e-06,0.8605764,0.7446432000000001,0.4079852,0.460516,52.0
