fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.776776,0.483828,0.0,0.738251,0.61576,0.557663,0.610251,324.0
1,,0.766078,0.56023,0.0,0.74691,0.617832,0.469491,0.574007,350.0
2,,0.837885,0.701911,0.0,0.821834,0.694206,0.310211,0.461332,389.0
3,,0.865338,0.748801,0.0,0.863224,0.739586,0.275159,0.442336,249.0
4,,0.490493,-0.268943,0.0,0.557982,0.464865,0.973702,0.809276,244.0
Mean,,0.747314,0.44516539999999993,0.0,0.7456401999999999,0.6264498000000001,0.5172452,0.5794404,311.2
